id,internal_station_id,collected_at,temperature_C,salinity,dissolved_oxygen_mg/L,chlorophyll_ug/L,pheophytin_ug/L,turbidty_NTU,nitrate_nitrite_uM,ammonium_uM,ortho_phosphate_uM,silicate_uM,particulate_organic_nitrogen_uM,particulate_organic_carbon_uM,total_dissolved_nitrogen_uM,total_dissolved_phosphorus_uM,total_nitrogen_uM,total_phosphorus_uM,total_nitrogen_TDN_PON
10570,76,2007-09-27T15:48:00.000Z,21.8,29.2,5.94,4.26,2.73,3.29,0.19,,0.29,,,,,,22.25,3.11,
10571,76,2008-05-16T14:25:00.000Z,13.4,21.5,9.25,0.99,0.72,1.29,0.41,,0.51,,,,,,24.54,1.02,
10572,76,2008-07-10T10:40:00.000Z,25.6,25.4,6.15,6.98,3.8,7.17,0.36,,0.35,,,,,,59.13,3.93,
10573,76,2008-08-13T14:08:00.000Z,22.6,27.6,7.93,1.94,1.15,1.77,0.01,,0.85,,,,,,70.69,4.36,
10574,76,2008-08-27T13:14:00.000Z,22.3,26.7,9.23,2.02,1.38,1.12,0.24,,0.64,,,,,,21.38,2.02,
10575,76,2008-09-11T13:50:00.000Z,22.1,24.8,8.5,1.95,1.32,1.79,0.1,,0.22,,,,,,22.3,2.14,
10576,76,2008-10-11T14:15:00.000Z,16.7,28.5,9.51,2.66,1.81,2.07,0.01,,0.21,,,,,,26.98,1.73,
10577,76,2009-05-15T11:00:00.000Z,14,29,5.7,0.76,0.91,1.1,0.75,,0.45,,,,,,16.08,2.31,
10578,76,2009-05-25T07:05:00.000Z,16,24,6.7,1.77,2.34,1.75,0.67,,0.21,,,,,,35.12,3.66,
10579,76,2009-06-01T13:09:00.000Z,17,26,6.6,0.34,0.64,1.07,0.43,,0.08,,,,,,12,0.9,
10580,76,2009-06-08T06:56:00.000Z,17,26,6.3,2.48,2.91,0.74,0.47,,0.17,,,,,,13.74,0.95,
10581,76,2009-06-15T11:46:00.000Z,18,26,6.7,1.21,1.47,1.07,0.39,,0.12,,,,,,23.85,0.84,
10582,76,2009-06-24T07:27:00.000Z,14,25,7.1,1.42,1.8,0.93,1.28,,0.33,,,,,,29.74,1.82,
10583,76,2009-07-01T13:44:00.000Z,25,24,5.4,0.73,1.58,0.77,0.79,,0.09,,,,,,29.96,1.2,
10584,76,2009-07-12T10:00:00.000Z,19,19,5.2,2.2,3.67,2.2,1.95,,1.06,,,,,,51.96,2.57,
10585,76,2009-07-26T09:45:00.000Z,20.5,25,5.5,4.37,7.02,1.31,0.79,,0.28,,,,,,45,1.96,
10586,76,2009-08-04T06:20:00.000Z,26,24,4.4,3.88,5.6,1.61,1.1,,0.12,,,,,,17.94,2.76,
10587,76,2009-08-12T10:40:00.000Z,26,24,5.2,2.43,3.34,2.13,1.78,,0.16,,,,,,14.64,2.07,
10588,76,2009-08-26T10:49:00.000Z,27,26,4.7,0.88,1.46,1.93,3.05,,0.9,,,,,,16.85,2.64,
10589,76,2009-09-09T09:35:00.000Z,22,26,5.2,1.62,1.92,1.7,1.16,,0.26,,,,,,9.94,1.16,
10590,76,2009-09-23T09:28:00.000Z,16,28,6.3,1.16,1.96,1.43,1.69,,0.05,,,,,,9.87,0.96,
10591,76,2009-10-12T13:15:00.000Z,12,26,8.1,2.12,3.25,1.48,2.24,,0.04,,,,,,9.36,0.74,
10592,76,2010-05-10T16:15:00.000Z,14.3,20,9.4,,,2.72,1.04,2.31,0.18,,,,,,38.66,1.97,
10593,76,2010-05-20T00:00:00.000Z,,,,,,1.65,0.55,2.23,0.1,,,,,,30.11,1.13,
10594,76,2010-05-28T06:20:00.000Z,17,29,7.4,1.46,1.55,1.08,,,,,,,,,12.65,1.55,
10595,76,2010-06-02T09:54:00.000Z,20,23,7.5,,,1.33,1.09,4.38,0.23,,,,,,22.86,1.17,
10596,76,2010-06-08T14:30:00.000Z,22.5,22,7.7,1.09,1.24,1.79,,,,,,,,,,,
10597,76,2010-06-17T10:18:00.000Z,22,25,6.55,0.9,1.52,1.34,1.91,5.19,0.4,,,,,,24.74,1.83,
10598,76,2010-06-26T05:42:00.000Z,22,26,6.3,1.4,1.94,3.25,1.22,3.2,0.52,,,,,,20.37,2.73,
10599,76,2010-07-01T09:00:00.000Z,22,26,7,1.37,0.93,1.09,0.29,2.62,0.57,,,,,,33.15,2.11,
10600,76,2010-07-09T15:37:00.000Z,31,26,7.3,3.93,2,1.83,2.02,3.61,0.63,,,,,,23.21,2.51,
10601,76,2010-07-14T08:00:00.000Z,26,28,2.3,2.24,3.7,4.26,0.49,29.8,1.08,,,,,,41.66,4.61,
10602,76,2010-07-21T12:19:00.000Z,25,32,2.6,0.55,0.58,0.59,0.63,1.97,0.3,,,,,,11.86,1.18,
10603,76,2010-07-28T07:25:00.000Z,23,28,2.15,3.43,1.79,2.17,,,,,,,,,26.88,2.46,
10604,76,2010-08-12T08:00:00.000Z,23.5,29,5.8,1.73,1.15,1.29,0.25,0.01,0.42,,,,,,11.79,2.37,
10605,76,2010-08-24T18:35:00.000Z,17.5,30,7.5,4.35,2.17,2.36,0.99,9.93,0.45,,,,,,20.13,2.53,
10606,76,2010-09-03T13:10:00.000Z,26,25,7.6,4.33,1.8,,1.06,3.69,0.6,,,,,,,,
10607,76,2010-09-07T17:20:00.000Z,23,27,9.2,4.21,2.43,11.63,0.73,1.14,0.16,,,,,,53.26,8.69,
10608,76,2010-09-13T10:10:00.000Z,18.5,27,7.2,3.69,2.31,2.16,0.58,4.99,0.39,,,,,,36.83,2.45,
10609,76,2010-09-23T18:40:00.000Z,20,29,7.9,3.38,2.96,2.57,0.83,2.04,0.19,,,,,,35.91,2.16,
10610,76,2010-09-29T10:23:00.000Z,21.5,27,7.2,4.03,3.14,4.09,0.8,8.89,0.39,,,,,,64.8,5.07,
10611,76,2010-10-27T09:07:00.000Z,15,26,8.2,7.63,4.18,2.07,2.79,3.5,0.15,,,,,,33.83,1.41,
10612,76,2011-05-24T12:20:00.000Z,16,24,8.2,4,1.89,2.34,1.32,5.47,0.15,12.14,,,,,26.88,1.37,
10613,76,2011-06-01T17:50:00.000Z,21,25,7.3,1.6,2,2.59,1.07,4.08,0.45,7.9,,,,,47.71,2.04,
10614,76,2011-06-12T15:10:00.000Z,18,22.5,7.3,1.03,0.69,2.02,1.22,3.94,0.41,10.21,,,,,43.8,1.92,
10615,76,2011-08-09T14:40:00.000Z,27,27,7.1,1.54,0.66,3.13,1.69,2.15,0.82,9.1,,,,,41.84,4.5,
10616,76,2011-08-18T09:00:00.000Z,20,29,5.7,1.71,1,3.13,1.81,4.64,1.06,14.32,,,,,33.75,3.14,
10617,76,2011-08-25T15:00:00.000Z,22,26,2.6,5.98,2.35,5.83,0.57,2.5,0.59,19.89,,,,,48.19,3.19,
10618,76,2011-09-01T08:36:00.000Z,19,31,7,4.51,2.24,2.98,1.1,1.48,0.33,6.03,,,,,25.43,1.89,
10619,76,2011-09-11T17:20:00.000Z,18,32,7.75,5.5,2.67,4.15,0.3,1.47,0.23,1.21,,,,,33.65,2.36,
10620,76,2011-09-19T10:35:00.000Z,16.5,34,7.9,2.79,1.35,3.28,0.3,2.91,0.27,0.38,,,,,8.3,1.04,
10621,76,2011-09-27T17:40:00.000Z,21.5,28,7.4,3.09,2.43,16.3,0.7,7.51,0.6,3.93,,,,,71.81,5.71,
10622,76,2012-06-14T14:35:00.000Z,18,34,6.9,1.99,1.13,0.38,0.48,0.2,0.31,2.26,,,,,13.12,0.4,
10623,76,2012-06-25T10:10:00.000Z,21,31,4.5,4.13,1.44,1.39,0.29,0.2,0.33,4.49,,,,,18.25,0.76,
10624,76,2012-07-03T17:30:00.000Z,22.5,32,7.5,1.3,0.91,0.63,1.31,0.7,0.4,4.69,,,,,18.46,0.65,
10625,76,2012-07-11T11:55:00.000Z,24,31,5.2,1.78,1.11,1.9,1.15,0.2,0.37,15.78,,,,,24.8,1.08,
10626,76,2012-07-22T08:20:00.000Z,20,33,3.35,2.84,2.34,2.67,0.24,0.27,0.84,4.33,,,,,24.1,1.79,
10627,76,2012-07-31T16:20:00.000Z,20.5,32,5.8,29.09,9.1,7.26,0.92,1.02,0.19,0.66,,,,,120.46,7.33,
10628,76,2012-08-15T16:20:00.000Z,25,32,5.9,2.63,1.47,1.31,0.76,0.54,0.5,2.56,,,,,21.85,1.17,
10629,76,2012-08-23T10:15:00.000Z,21,32,5.2,2.13,1.12,1.04,0.64,0.58,0.7,11.4,,,,,22.4,1.3,
10630,76,2012-09-08T11:25:00.000Z,22.5,32,6.4,11.44,6.23,9.34,1.13,0.55,0.5,2.83,,,,,49.95,3.65,
10631,76,2012-09-15T17:15:00.000Z,18,32,7.65,3.25,2.65,2.11,1.29,1.37,0.58,5.3,,,,,25.94,1.56,
10632,76,2012-09-24T12:50:00.000Z,17.5,34,8.3,7.48,4,1.73,0.09,0.15,0.4,9.09,,,,,29.68,1.36,
10633,76,2012-10-06T10:00:00.000Z,16,34,7,5.1,3.23,3.03,1.17,0.22,0.66,2.71,,,,,30.26,1.4,
10634,76,2013-05-16T11:03:00.000Z,17,27,7.4,0.63,0.67,4.16,0.93,1.88,0.17,16.23,,,,,30.71,0.95,
10635,76,2013-06-18T13:25:00.000Z,20.5,28,7.9,0.79,0.49,0.96,0.6,0.89,0.33,6.65,,,,,21.81,0.61,
10636,76,2013-06-23T17:56:00.000Z,22.5,24,7.2,12.76,5.24,8.94,0.37,0.44,0.26,10.87,,,,,44.74,1.5,
10637,76,2013-07-15T11:20:00.000Z,24.5,30,7.35,2.95,1.4,1.88,0.31,0.54,0.26,7.23,,,,,23.65,0.82,
10638,76,2013-07-27T09:50:00.000Z,17.5,31,7.5,10.53,3.63,6.54,0.82,0.63,0.25,18,,,,,49.33,2.45,
10639,76,2013-08-06T17:35:00.000Z,20.5,32,7.8,8.61,2.84,5.47,1.31,0.33,0.22,1.41,,,,,43.38,2.27,
10640,76,2013-08-17T14:35:00.000Z,22,26,7.35,15.22,5.52,6.18,0.15,0.3,0.07,1.17,,,,,24.63,0.94,
10641,76,2013-08-24T08:30:00.000Z,18,34,6.3,3.28,1.59,1.61,0.53,0.36,0.19,3.69,,,,,22.72,0.82,
10642,76,2013-08-31T14:30:00.000Z,21,32,5.35,8.52,3.45,7.26,0.23,0.41,0.09,11.21,,,,,45.54,2.66,
10643,76,2013-09-07T07:10:00.000Z,17,33.5,5.15,13.74,7.71,21.6,0.31,0.15,0.06,11.03,,,,,60.37,3.72,
10644,76,2013-09-28T13:10:00.000Z,17,34,8.4,5.12,2.05,2.14,0.11,0.15,0.26,1.95,,,,,20.84,1.15,
10645,76,2014-07-20T12:40:00.000Z,23,24,7,1.35,1.71,1.41,1.74,3.41,0.41,18.22,,,,,38.54,1.45,
10646,76,2014-08-03T11:10:00.000Z,20,25,6.8,2.36,1.77,2.63,1.59,3.45,0.38,21.75,,,,,36.77,1.5,
10647,76,2014-08-10T17:40:00.000Z,26,26,8.25,0.62,0.43,1.36,1.38,1.85,0.26,12.57,,,,,33,1.18,
10648,76,2014-08-17T11:35:00.000Z,22,27,7.4,1.27,1.22,1.81,1.55,2.56,0.3,15.45,,,,,31.33,1.24,
10649,76,2014-08-31T09:45:00.000Z,21,29,5.6,1.7,1.41,2.7,2.24,2.65,0.28,10.08,,,,,32.28,1.29,
10650,76,2014-09-14T10:05:00.000Z,17,30,7.35,4.27,2.52,3.39,1.54,1.41,0.12,6.23,,,,,33.75,1.26,
10651,76,2014-10-03T12:58:00.000Z,14,25,7.9,1.08,1.23,1.6,2.18,3.55,0.35,16.35,,,,,29.47,1.12,
10652,76,2015-05-13T13:20:00.000Z,18.5,25,8,1.51,1.28,4.82,1.79,1.82,0.32,19.9,,,,,34.64,1.89,
10653,76,2015-05-23T09:50:00.000Z,13,26,8.2,1.31,1.16,3.67,1.07,1.03,0.15,20.59,,,,,29.33,1.32,
10654,76,2015-06-09T10:32:00.000Z,17.5,26,6.5,1.71,2.98,7.47,2.11,1.65,0.22,9.66,,,,,39.21,1.95,
10655,76,2015-06-14T15:40:00.000Z,23,26,7.2,0.56,0.41,1.68,1.24,3.46,0.31,11.06,,,,,34.88,1.39,
10656,76,2015-06-22T10:12:00.000Z,22,26,9.5,0.71,0.99,1.69,1.83,3.85,0.21,3.86,,,,,32.67,1.15,
10657,76,2015-06-30T16:38:00.000Z,25,26,10.8,0.49,0.36,1.51,1.67,2.31,0.24,3.08,,,,,48.98,2.18,
10658,76,2015-07-10T12:20:00.000Z,24,25,8.1,1.24,1.26,2.02,0.97,3.31,0.29,14.39,,,,,35.69,1.54,
10659,76,2015-07-14T16:40:00.000Z,26.5,27,8.3,0.82,0.61,1.58,1.69,3.26,0.33,18.24,,,,,35.53,1.57,
10660,76,2015-07-24T11:25:00.000Z,25,25,9.2,0.67,0.65,1.48,1.22,3.42,0.36,15.86,,,,,40.28,1.75,
10661,76,2015-08-05T09:42:00.000Z,25.5,26,7.8,2.7,2.07,2.58,2.26,4.88,0.63,20.86,,,,,43.83,2.33,
10662,76,2015-08-13T17:14:00.000Z,26,28,7.5,3.97,2.25,2.15,1.17,1.55,0.35,12.47,,,,,57.74,1.98,
10663,76,2015-08-20T09:19:00.000Z,27,30,6.9,3.46,2.4,3.39,0.8,1.87,0.45,9.81,,,,,52.2,2.64,
10664,76,2015-08-29T17:23:00.000Z,25.5,29,7.9,1.66,0.97,2.05,0.71,1.15,0.35,8.36,,,,,38.47,2,
10665,76,2015-09-12T17:22:00.000Z,21,27,8.2,1.09,0.86,2.91,0.81,1.37,0.44,8.17,,,,,56.21,2.95,
10666,76,2015-09-19T09:35:00.000Z,23,27,6.6,0.81,1.1,2.49,1.08,2.29,0.62,13.63,,,,,45.75,2.76,
10667,76,2015-09-27T16:59:00.000Z,20,30,8.35,0.84,0.58,1.24,0.92,1.34,0.62,9.31,,,,,36.08,2.02,
10668,76,2015-10-10T16:00:00.000Z,15,24,19.3,6.12,3.68,4.47,1.09,1.36,0.15,13.28,,,,,45.25,1.89,
10669,76,2015-10-17T08:28:00.000Z,13,26,8.3,7.41,2.09,2.54,1.24,1.41,0.05,0.91,,,,,33.98,1.49,
10670,76,2015-10-31T08:16:00.000Z,9,26,8.4,4.36,2.15,3.4,0.78,1.03,0.14,7.37,,,,,33.04,1.39,
10671,76,2015-11-17T07:40:00.000Z,6,27,12.9,6.54,3.07,4.42,0.32,0.72,0.09,6.97,,,,,31.81,1.43,
10672,76,2015-11-21T12:13:00.000Z,9,25,13,4.7,3.43,3.83,0.44,0.35,0.06,4.21,,,,,29.58,1.45,
10673,76,2016-05-14T12:45:00.000Z,20,20,6.7,0.62,0.6,2.87,0.86,3.16,0.29,19.53,,,,,30.74,1.04,
10674,76,2016-06-11T11:25:00.000Z,28,26,7.3,0.37,0.25,2.04,0.98,2.41,0.19,14.96,,,,,17.79,0.68,
10675,76,2016-06-23T20:22:00.000Z,23,26,6.4,0.16,0.15,0.87,1.38,4.01,0.34,13.88,,,,,28.52,1.15,
10676,76,2016-07-02T16:10:00.000Z,25,28,7.4,0.2,0.16,1.89,1.53,4.77,0.43,15.16,,,,,28.13,1.1,
10677,76,2016-07-10T10:40:00.000Z,18,28,7.4,0.72,0.59,1.56,0.98,2.45,0.14,10.2,,,,,21.08,0.79,
10678,76,2016-07-16T15:37:00.000Z,27,28,6.7,0.63,0.78,4.24,1.09,4.13,0.29,10.56,,,,,74.92,3.44,
10679,76,2016-07-30T15:05:00.000Z,28,30,7,0.5,0.19,4.68,1.18,3.47,0.24,18.36,,,,,45.97,2.16,
10680,76,2016-08-12T13:00:00.000Z,27,34,5.6,0.85,0.66,5.4,0.29,1.91,0.27,7.06,,,,,37.43,2.72,
10681,76,2016-09-04T08:08:00.000Z,28,31,7.4,0.73,0.62,2.14,1.37,1.84,0.4,8.74,,,,,23.08,1.09,
10682,76,2017-05-29T09:15:00.000Z,14,23,7.9,1.08,0.78,3.16,1.64,2.98,0.22,12,35.86,79.75,29.22,0.1,,,65.08
10683,76,2017-06-11T07:55:00.000Z,18,20,7.1,1.15,0.78,2.15,1.12,2.38,0.12,7.84,38.2,90.21,31.22,0.48,,,69.42
10684,76,2017-06-18T12:39:00.000Z,20,20,6.1,1.25,0.72,2.7,1.22,4.22,0.24,19.57,9.86,148.02,34.8,1.18,,,44.66
10685,76,2017-07-06T16:18:00.000Z,25,22,,0.83,0.47,4.09,1.03,2.85,0.1,17.08,55.39,335.8,35.21,0.71,,,90.59
10686,76,2017-07-16T10:45:00.000Z,20,22,6.4,1.54,0.93,3.78,0.83,2.02,0.01,20.03,38.5,220.72,30.21,0.47,,,68.71
10687,76,2017-08-18T15:04:00.000Z,24,28,1.9,0.44,0.26,3.29,1.71,3.94,0.44,10.9,15.08,158.36,33.81,0.87,,,48.88
10688,76,2017-08-26T00:00:00.000Z,,,,1.44,0.79,2.04,1.39,2.19,0.27,11.63,23.47,93.34,40.75,0.78,,,64.22
10689,76,2017-09-02T15:16:00.000Z,20,28,9.3,0.52,0.36,2.88,1.62,1.91,0.21,6.04,18.61,177.31,67.76,0.74,,,86.38
10690,76,2017-09-10T09:13:00.000Z,18,26,7.7,0.97,0.61,2.5,1.07,1.57,0.22,10.2,7.99,101.05,49.3,0.68,,,57.29
10691,76,2018-02-27T13:21:00.000Z,7,21.2,15.03,3.1,1.32,1.23,1.4,0.47,0.39,12.73,9.33,98.67,15.58,0.5,24.9,1.22,24.9
10692,76,2018-05-11T13:54:00.000Z,19,20,6.45,2.6,2.31,4.29,0.82,2.42,0.28,21.88,17.43,210.43,36.582,1.75,39,2.18,54.01
10693,76,2018-05-16T16:30:00.000Z,16,31,4.8,1.01,1,1.34,0.41,2.55,0.48,3.67,5.75,75.6,24.015,0.79,34.6,1.68,29.76
10694,76,2018-05-22T10:15:00.000Z,18,22,6.65,0.75,0.57,2.25,0.74,3.61,0.43,11.28,4.96,58.17,25.772,0.69,29.9,1.24,30.73
10695,76,2018-05-29T15:45:00.000Z,12,28,7,0.61,1.21,1.5,0.49,3.66,0.58,4.66,6.45,69.17,25.269,1.27,,,31.72
10696,76,2018-06-07T10:00:00.000Z,14,30,8.4,4.61,2.87,6.31,0.53,0.53,1.26,1.32,62.89,688.74,12.258,0.37,,,75.15
10697,76,2018-06-14T11:45:00.000Z,18,32,5.75,15.05,4.27,8.52,0.08,0.01,0.01,0.72,66.81,991.82,12.155,0.59,60.7,4.4,78.97
10698,76,2018-06-21T11:30:00.000Z,20,25,6.25,1.79,2.68,2.52,1.49,3.71,0.53,15.46,6.65,61.83,45.751,1.07,31.5,1.41,52.4
10699,76,2018-07-06T10:00:00.000Z,21,25,5.75,6.63,4.41,8.04,1.24,2.92,0.56,11.24,26.55,296.54,26.788,0.97,64.1,3.62,53.34
10700,76,2018-07-12T15:50:00.000Z,27,34,7.2,3.39,1.43,,0.2,0.01,0.25,3.17,,,11.559,0.51,,,
10701,76,2018-07-19T10:14:00.000Z,20,32,4.75,8.33,2.7,3.23,0.15,0.23,0.12,2.15,63.88,641.89,13.407,0.37,69,4.89,77.29
10702,76,2018-07-26T00:00:00.000Z,,,,4.84,3.04,3.87,0.37,1.8,0.19,3.7,30.96,359.13,17.52,0.59,31.4,2.13,48.48
10703,76,2018-08-01T00:00:00.000Z,,,,1.69,1.44,1.18,0.44,2.43,0.39,4.14,9.7,138.19,21.17,0.74,19.4,1.26,30.87
10704,76,2018-08-08T00:00:00.000Z,,,,6.13,1.99,1.36,0.11,0.37,0.09,4.99,31.35,238.31,16.411,0.38,33.3,2.12,47.76
10705,76,2018-08-11T00:00:00.000Z,,,,3.41,1.65,1.6,1.01,3.61,0.19,8.86,28.29,207.53,36.123,0.97,67.8,2.31,64.41
10706,76,2018-08-30T07:26:00.000Z,25.7,23.2,5.42,6.85,3.91,2.43,1.08,1.99,0.56,12.98,20.05,178.87,40.486,1.54,47.1,2.22,60.54
10707,76,2018-09-10T16:39:00.000Z,16.5,27.6,8.48,3.16,2.59,1.71,0.85,1.39,0.55,8.98,8.89,81.67,29.493,0.94,27.5,1.36,38.38
10708,76,2018-09-24T16:00:00.000Z,17.9,26.6,9.43,4.76,2.85,3.09,0.32,0.54,0.24,9.6,20.85,191.6,32.114,0.84,27.7,1.38,52.96
10709,76,2018-10-17T11:20:00.000Z,12.9,24,9.2,15.66,12.24,8.64,0.61,1.42,0.28,21.6,54.89,570.48,35.603,0.6,54.7,3.28,90.5
10710,76,2019-02-13T11:19:00.000Z,1.1,19.7,13.27,8.12,7.51,7.04,0.93,1.07,0.22,16.4,29.84,327.28,17.8,0.3,32.9,2.72,47.64
10711,76,2019-07-19T07:05:00.000Z,22.6,22.4,5.82,3.01,2.79,2.07,1.4,2.6,1.11,22.81,11.59,89.63,39.4,1.57,24.7,1.49,50.99
10712,76,2019-08-05T07:53:00.000Z,23.6,24.9,6.24,3.42,2.92,2.86,0.76,2.24,0.6,30.27,11.02,96.41,36.8,1.4,36.4,2.39,47.82
10713,76,2019-08-27T13:44:00.000Z,23.4,25.8,8.31,3.71,2.43,1.74,0.57,1.95,0.3,15.62,15.68,159.18,34.8,1.1,32.7,1.56,50.48
10714,76,2019-09-12T16:56:00.000Z,19.2,25.3,7.76,4.11,2.24,1.59,1.12,0.97,0.31,6.57,14.3,151.33,22.4,0.92,25.7,1.36,36.7
10715,76,2019-09-24T12:39:00.000Z,20.9,30.1,9.19,7,4.48,3.5,1.18,1.41,0.32,6.02,20.11,192.39,28.1,0.64,29.3,1.61,48.21
10716,76,2020-02-05T12:22:00.000Z,4.3,22.2,12.13,2.96,1.81,1.85,0.23,0.24,0.14,15.98,8.77,86.82,15.7,0.43,12.7,0.64,24.47
